Rank,Movie,Production Budget,MPAA Rating,Genre,Date,Gross,Theaters,Days
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 7, 2022","$129,055",3115,41
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 8, 2022","$104,667",3115,42
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 9, 2022","$496,008",3043,43
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 10, 2022","$1,282,467",3043,44
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 11, 2022","$877,576",3043,45
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 12, 2022","$101,640",3043,46
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 13, 2022","$150,128",3043,47
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 14, 2022","$106,152",3043,48
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 15, 2022","$84,751",3043,49
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 16, 2022","$430,806",2756,50
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 17, 2022","$1,024,246",2756,51
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 18, 2022","$724,469",2756,52
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 19, 2022","$103,128",2756,53
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 20, 2022","$121,131",2756,54
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 21, 2022","$101,978",2756,55
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 22, 2022","$86,146",2756,56
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 23, 2022","$360,604",2351,57
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 24, 2022","$817,794",2351,58
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 25, 2022","$562,128",2351,59
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 26, 2022","$144,803",2351,60
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 27, 2022","$101,405",2351,61
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 28, 2022","$66,080",2351,62
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 29, 2022","$58,917",2351,63
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Sep 30, 2022","$235,492",1924,64
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 1, 2022","$620,031",1924,65
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 2, 2022","$389,885",1924,66
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 3, 2022","$80,112",1924,67
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 4, 2022","$85,314",1924,68
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 5, 2022","$123,597",1924,69
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 6, 2022","$45,952",1924,70
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 7, 2022","$116,407",1311,71
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 8, 2022","$239,887",1311,72
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 9, 2022","$174,820",1311,73
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 10, 2022","$124,216",1311,74
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 11, 2022","$43,728",1311,75
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 12, 2022","$38,044",1311,76
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 13, 2022","$39,763",1311,77
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 14, 2022","$78,323",881,78
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 15, 2022","$180,004",881,79
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 16, 2022","$121,224",881,80
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 17, 2022","$28,981",881,81
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 18, 2022","$22,823",881,82
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 19, 2022","$18,636",881,83
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 20, 2022","$14,291",881,84
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 21, 2022","$29,581",409,85
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 22, 2022","$57,788",409,86
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 23, 2022","$42,696",409,87
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 24, 2022","$7,393",409,88
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 25, 2022","$6,155",409,89
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 26, 2022","$4,897",409,90
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 27, 2022","$6,490",409,91
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 28, 2022","$15,387",384,92
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 29, 2022","$32,822",384,93
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 30, 2022","$26,623",384,94
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Oct 31, 2022","$5,108",384,95
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 1, 2022","$5,891",384,96
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 2, 2022","$3,318",384,97
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 3, 2022","$3,718",384,98
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 4, 2022","$12,964",336,99
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 5, 2022","$37,103",336,100
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 6, 2022","$27,135",336,101
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 7, 2022","$3,764",336,102
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 8, 2022","$7,546",336,103
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 9, 2022","$2,756",336,104
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 10, 2022","$3,781",336,105
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 11, 2022","$10,837",163,106
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 12, 2022","$17,060",163,107
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 13, 2022","$11,068",163,108
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 14, 2022","$1,862",163,109
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 15, 2022","$3,241",163,110
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 16, 2022","$2,847",163,111
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 17, 2022","$2,715",163,112
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 18, 2022","$4,006",101,113
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 19, 2022","$14,530",101,114
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 20, 2022","$10,179",101,115
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 21, 2022","$2,581",101,116
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 22, 2022","$7,032",101,117
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 23, 2022","$1,955",59,118
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 24, 2022",$668,59,119
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 25, 2022","$4,691",46,120
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 26, 2022","$4,342",46,121
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 27, 2022","$3,486",46,122
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 28, 2022",$221,46,123
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 29, 2022",$181,46,124
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Nov 30, 2022",$266,46,125
21,DC League of Super Pets,"$90,000,000",PG,Adventure,"Dec 1, 2022",$261,46,126
22,Where the Crawdads Sing,"$24,000,000",PG-13,Drama,"Jul 14, 2022","$2,300,000",3150,0
22,Where the Crawdads Sing,"$24,000,000",PG-13,Drama,"Jul 15, 2022","$7,264,581",3650,1
22,Where the Crawdads Sing,"$24,000,000",PG-13,Drama,"Jul 16, 2022","$5,353,712",3650,2
22,Where the Crawdads Sing,"$24,000,000",PG-13,Drama,"Jul 17, 2022","$4,634,934",3650,3
22,Where the Crawdads Sing,"$24,000,000",PG-13,Drama,"Jul 18, 2022","$2,525,739",3650,4
22,Where the Crawdads Sing,"$24,000,000",PG-13,Drama,"Jul 19, 2022","$3,350,185",3650,5
22,Where the Crawdads Sing,"$24,000,000",PG-13,Drama,"Jul 20, 2022","$2,531,017",3650,6
22,Where the Crawdads Sing,"$24,000,000",PG-13,Drama,"Jul 21, 2022","$2,340,616",3650,7
22,Where the Crawdads Sing,"$24,000,000",PG-13,Drama,"Jul 22, 2022","$3,161,305",3650,8
22,Where the Crawdads Sing,"$24,000,000",PG-13,Drama,"Jul 23, 2022","$3,938,740",3650,9
22,Where the Crawdads Sing,"$24,000,000",PG-13,Drama,"Jul 24, 2022","$3,258,394",3650,10
22,Where the Crawdads Sing,"$24,000,000",PG-13,Drama,"Jul 25, 2022","$1,701,289",3650,11
